time,latitude,longitude,depth,mag,magType,nst,gap,rms,net,id,place,horizontalError,magNst
2020-07-16T11:05:31.774Z,59.8908,-153.2166,112.8,1.5,ml,,,0.36,ak,ak02093mzmf0,"51 km ENE of Pedro Bay, Alaska",,
2020-07-16T11:03:13.510Z,38.8058333,-122.8105,1.32,0.17,md,11,76,0.03,nc,nc73427061,"6km NW of The Geysers, CA",0.29,1
2020-07-16T11:02:42.490Z,17.9555,-66.9683,7,2.6,md,20,203,0.18,pr,pr2020198001,"6 km WSW of Fuig, Puerto Rico",0.52,13
2020-07-16T11:01:42.320Z,19.32550049,-155.3775024,28.44000053,1.95000005,md,42,80,0.170000002,hv,hv72046662,"Hawaii region, Hawaii",0.52,16
2020-07-16T10:57:23.450Z,40.7408333,-112.0516667,7.4,0.62,ml,12,106,0.11,uu,uu60402172,"5 km NE of Magna, Utah",0.33,2
2020-07-16T10:45:28.162Z,63.719,-148.4112,96.4,1.4,ml,,,0.43,ak,ak02093mmrjt,"24 km E of McKinley Park, Alaska",,
2020-07-16T10:38:38.900Z,38.0132,-117.9622,6.3,1.8,ml,25,66.29,0.1234,nn,nn00760526,"39 km NNE of Dyer, Nevada",,12
2020-07-16T10:37:39.487Z,63.3292,-145.3381,3.1,1,ml,,,0.44,ak,ak02093ml2gb,"30 km NNE of Paxson, Alaska",,
2020-07-16T10:36:10.520Z,38.1695,-117.9848,0,1.3,ml,16,78.76,0.08,nn,nn00760523,"26 km SSE of Mina, Nevada",,
2020-07-16T10:35:23.750Z,38.1952,-117.5473,6.4,0.9,ml,10,148.39,0.24,nn,nn00760524,"31 km WNW of Tonopah, Nevada",,
2020-07-16T10:33:05.297Z,51.8362,-177.3648,8,1.7,ml,,,0.69,ak,ak02093mk4w9,"50 km W of Adak, Alaska",,
2020-07-16T10:32:03.500Z,35.7898333,-117.6113333,11.06,0.77,ml,14,119,0.11,ci,ci38592762,"19km W of Searles Valley, CA",0.33,10
2020-07-16T10:31:11.010Z,44.7433333,-111.2486667,12.32,0.14,md,9,208,0.15,uu,uu60402167,"5 km WSW of Hebgen Lake Estates, Montana",1.13,8
2020-07-16T10:23:58.260Z,-6.3144,-76.5004,117.88,4.5,mb,,144,0.66,us,us7000apk3,"11 km NNE of Lamas, Peru",10.9,30
2020-07-16T10:22:16.710Z,36.35766667,-98.1535,6.37,1.59,ml,58,93,0.33,ok,ok2020nwsq,"3 km SE of Meno, Oklahoma",,26
2020-07-16T10:16:48.360Z,33.4816667,-116.7963333,6.34,0.73,ml,26,49,0.19,ci,ci38592754,"8km NE of Aguanga, CA",0.29,18
2020-07-16T10:16:38.390Z,36.5628333,-117.8335,4.9,1.73,ml,26,45,0.19,ci,ci38592746,"21km E of Lone Pine, CA",0.27,24
2020-07-16T10:09:16.080Z,61.5066,-148.811,27.1,0.9,ml,,,0.56,ak,ak02093mf0fh,"7 km NE of Knik River, Alaska",,
2020-07-16T10:04:06.718Z,62.6904,-149.3931,54.2,0.9,ml,,,0.46,ak,ak02093mdwza,"45 km NE of Chase, Alaska",,
2020-07-16T09:55:30.540Z,38.1777,-117.904,5.5,0.8,ml,11,110.92,0.05,nn,nn00760517,"29 km SE of Mina, Nevada",,
2020-07-16T09:53:15.910Z,35.8691667,-117.6943333,8.35,0.43,ml,7,97,0.1,ci,ci38592738,"20km ESE of Little Lake, CA",0.46,5
2020-07-16T09:52:06.480Z,33.9631667,-117.1436667,15.89,0.5,ml,33,57,0.16,ci,ci38592730,"9km WSW of Calimesa, CA",0.19,7
2020-07-16T09:47:33.030Z,36.45833333,-96.87316667,5.33,0.59,ml,31,82,0.21,ok,ok2020nwrl,"13 km WSW of Ralston, Oklahoma",,13
2020-07-16T09:46:18.450Z,36.1038333,-117.8646667,1.94,0.84,ml,9,165,0.13,ci,ci38592722,"10km NE of Coso Junction, CA",0.48,8
2020-07-16T09:45:34.280Z,61.0881,-148.4279,0,1.4,ml,,,0.4,ak,ak02093m1c8g,"37 km NNE of Whittier, Alaska",,
2020-07-16T09:43:07.110Z,36.0473333,-117.3943333,2.51,1.35,ml,23,133,0.14,ci,ci38592714,"31km N of Searles Valley, CA",0.4,16
2020-07-16T09:36:42.860Z,38.115,-118.076,0.9,1.4,ml,14,65.33,0.15,nn,nn00760512,"30 km S of Mina, Nevada",,
2020-07-16T09:30:42.345Z,61.5709,-150.0377,31.8,1,ml,,,0.72,ak,ak02093ly4vy,"7 km NW of Big Lake, Alaska",,
2020-07-16T09:28:07.750Z,57.4794,-155.1543,9.7,1.3,ml,,,0.49,ak,ak02093lxmqt,"43 km WSW of Karluk, Alaska",,
2020-07-16T09:20:06.810Z,35.8535,-117.6951667,7.06,0.92,ml,18,81,0.17,ci,ci38592706,"21km ESE of Little Lake, CA",0.32,13
2020-07-16T09:17:41.995Z,59.4273,-151.9255,53.5,1.5,ml,,,0.4,ak,ak02093lvcnt,"7 km N of Nanwalek, Alaska",,
2020-07-16T09:17:33.460Z,36.4963333,-118.0191667,5.78,1.41,ml,16,117,0.23,ci,ci38592698,"11km SSE of Lone Pine, CA",0.58,14
2020-07-16T09:17:22.510Z,38.1777,-117.8422,5.2,1.7,ml,23,50.67,0.12,nn,nn00760509,"33 km SE of Mina, Nevada",,
2020-07-16T09:10:22.340Z,36.0458333,-117.397,2.64,1.03,ml,13,134,0.15,ci,ci38592690,"31km N of Searles Valley, CA",0.39,13
2020-07-16T09:08:56.971Z,66.345,-157.2809,6.3,0.7,ml,,,0.37,ak,ak02093ltgcc,"60 km S of Shungnak, Alaska",,
2020-07-16T09:06:25.650Z,46.872,-121.7846667,-0.08,0.39,ml,8,128,0.06,uw,uw61659766,"22 km NE of Ashford, Washington",0.5,5
2020-07-16T09:03:01.980Z,62.0697,-149.3705,44.5,1.8,ml,,,0.45,ak,ak02093ls9gn,"27 km ESE of Y, Alaska",,
2020-07-16T08:51:20.040Z,39.4306667,-110.3341667,-1.09,1.5,md,8,114,0.09,uu,uu60402162,"14 km SSE of Sunnyside, Utah",0.88,7
2020-07-16T08:47:27.516Z,61.7051,-134.9147,8,1.5,ml,,,0.35,ak,ak02093lgbfp,"110 km N of Whitehorse, Canada",,
2020-07-16T08:45:20.901Z,39.2854,71.5754,10,4.3,mb,,71,1.03,us,us7000apj1,"7 km NE of Karakenja, Tajikistan",3.2,17
2020-07-16T08:45:04.700Z,38.1442,-118.0778,0.9,1.2,ml,11,168.93,0.1,nn,nn00760506,"27 km S of Mina, Nevada",,
2020-07-16T08:44:33.510Z,36.3821667,-120.9596667,10.38,2.41,md,65,110,0.11,nc,nc73427056,"23km SE of Pinnacles, CA",0.22,54
2020-07-16T08:40:59.312Z,17.8242,-66.7884,10,2.8,ml,,197,0.86,us,us7000apht,"19 km S of Indios, Puerto Rico",1.3,35
2020-07-16T08:37:37.010Z,38.1573,-117.8893,10.3,0.7,ml,11,109.54,0.03,nn,nn00760503,"32 km SE of Mina, Nevada",,
2020-07-16T08:36:47.590Z,33.966,-117.1526667,16.61,0.59,ml,19,86,0.21,ci,ci38592674,"8km ENE of Moreno Valley, CA",0.43,9
2020-07-16T08:36:26.900Z,37.6411667,-119.3851667,11.56,1.1,md,16,126,0.05,nc,nc73427051,"20km ESE of Yosemite Valley, CA",0.46,14
2020-07-16T08:35:04.970Z,38.7896652,-122.817337,-0.68,0.79,md,7,132,0.21,nc,nc73427046,"6km WNW of The Geysers, CA",0.93,3
2020-07-16T08:34:49.890Z,38.7944984,-122.8093338,0.82,1.12,md,20,100,0.04,nc,nc73427041,"5km WNW of The Geysers, CA",0.22,5
2020-07-16T08:34:00.014Z,58.3705,-133.4925,2.3,1.2,ml,,,0.35,ak,ak02093ldgyp,"54 km E of Juneau, Alaska",,
2020-07-16T08:31:52.723Z,66.3354,-157.2397,6.5,0.6,ml,,,0.31,ak,ak02093lcxwa,"61 km S of Shungnak, Alaska",,
2020-07-16T08:31:42.300Z,38.8261681,-122.7985001,2.22,0.63,md,11,69,0.02,nc,nc73427036,"6km NW of The Geysers, CA",0.33,2
2020-07-16T08:28:33.110Z,19.3579998,-155.130661,4.75,1.88,ml,44,119,0.230000004,hv,hv72046502,"11 km S of Fern Forest, Hawaii",0.52,9
2020-07-16T08:25:47.760Z,38.2002,-117.791,6.5,1.5,ml,19,73,0.11,nn,nn00760499,"34 km SE of Mina, Nevada",,
2020-07-16T08:21:15.968Z,58.3979,-133.5409,9.2,1.5,ml,,,0.16,ak,ak02093lapvo,"52 km ENE of Juneau, Alaska",,
2020-07-16T08:18:36.869Z,36.48283333,-98.73016667,9,0.3,ml,19,83,0.09,ok,ok2020nwoo,"17 km SE of Waynoka, Oklahoma",,5
2020-07-16T08:14:55.290Z,35.1066667,-119.6558333,1.51,0.79,ml,10,100,0.22,ci,ci38592666,"19km WSW of Taft, CA",0.45,6
2020-07-16T08:08:50.606Z,64.5725,-147.5951,14.7,0,ml,,,0.28,ak,ak02093l8085,"23 km SSW of North Pole, Alaska",,
2020-07-16T08:06:58.426Z,66.8118,-156.0662,4.3,0.8,ml,,,0.33,ak,ak02093l7or7,"37 km ESE of Kobuk, Alaska",,
2020-07-16T08:06:29.577Z,66.3084,-157.274,3.3,0.7,ml,,,0.22,ak,ak02093l7j9d,"64 km S of Shungnak, Alaska",,
2020-07-16T08:01:38.080Z,33.7288333,-116.7708333,17.4,0.09,ml,24,130,0.11,ci,ci38592658,"5km WSW of Idyllwild, CA",0.22,11
2020-07-16T08:01:10.103Z,50.9996,-177.7148,25.1,1.6,ml,,,0.42,ak,ak02093l6f42,"122 km SW of Adak, Alaska",,
2020-07-16T07:56:34.760Z,38.1682,-117.9545,7,1.6,ml,16,76.4,0.2,nn,nn00760497,"28 km SSE of Mina, Nevada",,
2020-07-16T07:55:08.940Z,38.8333321,-122.8195038,1.9,0.56,md,11,81,0.01,nc,nc73427031,"8km NW of The Geysers, CA",0.31,1
2020-07-16T07:52:24.280Z,38.1892,-117.8955,9.9,0.7,ml,14,109,0.05,nn,nn00760495,"29 km SE of Mina, Nevada",,
2020-07-16T07:51:06.413Z,61.6774,-150.6562,57.3,1.7,ml,,,0.46,ak,ak02093kvp08,"16 km NNW of Susitna, Alaska",,
2020-07-16T07:47:23.988Z,62.2847,-141.679,0.4,1.5,ml,,,0.44,ak,ak02093kuvin,"51 km SSW of Alcan Border, Alaska",,
2020-07-16T07:45:04.392Z,61.599,-147.9321,20.7,0.7,ml,,,0.27,ak,ak02093kuekn,"27 km SSW of Glacier View, Alaska",,
2020-07-16T07:38:54.860Z,38.8209991,-122.8160019,3.48,0.56,md,10,99,0.01,nc,nc73427026,"7km NW of The Geysers, CA",0.45,1
2020-07-16T07:30:21.319Z,66.2874,-157.218,5.7,1.3,ml,,,0.22,ak,ak02093kr854,"67 km S of Shungnak, Alaska",,
2020-07-16T07:28:40.206Z,60.1469,-150.7189,59.9,2.9,ml,,,0.95,ak,ak02093kqu48,"34 km NNE of Fox River, Alaska",,
2020-07-16T07:24:23.743Z,52.5104,-173.0423,115.3,2.2,ml,,,0.57,ak,ak02093kpy12,"86 km ENE of Atka, Alaska",,
2020-07-16T07:22:05.681Z,61.1515,-148.1971,0,1.1,ml,,,0.36,ak,ak02093kphf2,"49 km NNE of Whittier, Alaska",,
2020-07-16T07:19:45.996Z,61.1063,-148.2644,0,1.5,ml,,,0.39,ak,ak02093koxbj,"43 km NNE of Whittier, Alaska",,
2020-07-16T07:18:46.810Z,36.51083333,-99.078,7.99,1,ml,24,167,0.12,ok,ok2020nwmp,"6 km NNW of Quinlan, Oklahoma",,8
2020-07-16T07:15:11.810Z,38.1947,-117.7347,9.2,1.7,ml,27,121.95,0.1307,nn,nn00760490,"39 km ESE of Mina, Nevada",,15
2020-07-16T07:01:29.998Z,64.8604,-149.0219,5.3,0.4,ml,,,0.34,ak,ak02093kl0zf,"29 km N of Four Mile Road, Alaska",,
2020-07-16T06:52:28.852Z,63.2265,-150.4971,120.4,1,ml,,,0.35,ak,ak02093kajif,"70 km ESE of Denali National Park, Alaska",,
2020-07-16T06:49:45.484Z,58.3481,-133.499,5.2,2.1,ml,,,0.36,ak,ak02093k9wz9,"54 km E of Juneau, Alaska",,
2020-07-16T06:49:31.220Z,38.2112,-117.923,9.4,0.4,ml,9,96.11,0.06,nn,nn00760486,"25 km SE of Mina, Nevada",,
2020-07-16T06:42:46.250Z,38.1677,-117.9797,0.7,0.5,ml,10,112.36,0.13,nn,nn00760485,"27 km SSE of Mina, Nevada",,
2020-07-16T06:40:57.872Z,61.5934,-141.1818,6.5,0.8,ml,,,0.43,ak,ak02093k80h9,"94 km E of McCarthy, Alaska",,
2020-07-16T06:40:23.350Z,38.169,-117.9778,4.9,0.6,ml,10,114.1,0.03,nn,nn00760484,"27 km SSE of Mina, Nevada",,
2020-07-16T06:33:46.050Z,38.176,-117.9587,4.9,1.2,ml,10,91.62,0.01,nn,nn00760482,"27 km SSE of Mina, Nevada",,
2020-07-16T06:32:53.480Z,38.1815,-117.9642,1.2,0.8,ml,11,123.21,0.09,nn,nn00760479,"26 km SSE of Mina, Nevada",,
2020-07-16T06:31:21.877Z,58.3284,-133.465,3.2,3.3,ml,,,0.41,ak,ak02093k60a1,"56 km E of Juneau, Alaska",,
2020-07-16T06:22:04.100Z,33.9903333,-116.9846667,16.37,1.2,ml,40,41,0.17,ci,ci38592634,"6km E of Calimesa, CA",0.21,27
2020-07-16T06:16:08.270Z,38.1696,-117.9554,5.8,2.7,ml,29,52.8,0.1516,nn,nn00760475,"27 km SSE of Mina, Nevada",,15
2020-07-16T06:10:55.480Z,39.4138333,-110.3091667,-1.31,1.24,ml,9,197,0.06,uu,uu60402157,"16 km SSE of Sunnyside, Utah",0.77,2
2020-07-16T06:09:19.788Z,65.5825,-134.8404,22.5,2,ml,,,0.7,ak,ak02093k1adw,"206 km S of Fort McPherson, Canada",,
2020-07-16T06:03:48.560Z,38.8133316,-122.8276672,2.08,0.12,md,19,54,0.03,nc,nc73427016,"7km WNW of The Geysers, CA",0.23,3
2020-07-16T06:02:07.660Z,36.171,-97.3285,7.92,0.98,ml,54,48,0.29,ok,ok2020nwkb,"5 km ENE of Orlando, Oklahoma",,21
2020-07-16T05:59:41.350Z,39.932,-120.7898333,11.49,2.03,md,22,102,0.09,nc,nc73427011,"3km NNE of Spring Garden, CA",0.31,28
2020-07-16T05:57:39.210Z,38.1633,-118.0042,0,0.8,ml,9,109.05,0.14,nn,nn00760469,"26 km SSE of Mina, Nevada",,
2020-07-16T05:56:09.121Z,61.0543,-151.0523,7.3,1.2,ml,,,0.68,ak,ak02093jpwk5,"4 km ESE of Tyonek, Alaska",,
2020-07-16T05:53:15.900Z,39.4105,-110.3075,-1.51,1.43,ml,12,127,0.08,uu,uu60402152,"17 km SSE of Sunnyside, Utah",0.56,3
2020-07-16T05:52:42.307Z,36.7628,-115.9802,4.9,1.6,ml,31,142.42,0.1618,nn,nn00760466,"35 km NW of Indian Springs, Nevada",,18
2020-07-16T05:51:20.219Z,58.3752,-133.5038,4.4,2,ml,,,0.3,ak,ak02093jouvo,"54 km E of Juneau, Alaska",,
2020-07-16T05:50:38.380Z,38.173,-117.974,3.1,1,ml,12,109.45,0.2,nn,nn00760465,"26 km SSE of Mina, Nevada",,
2020-07-16T05:45:48.213Z,58.3945,-133.5401,5.7,1.4,ml,,,0.32,ak,ak02093jnmqt,"52 km E of Juneau, Alaska",,
2020-07-16T05:29:51.574Z,63.3724,-151.8172,3.6,0.6,ml,,,0.37,ak,ak02093jk7is,"19 km SSW of Denali National Park, Alaska",,
2020-07-16T05:23:41.270Z,40.7303333,-112.0501667,7.93,0.64,md,14,83,0.14,uu,uu60402147,"4 km ENE of Magna, Utah",0.39,7
2020-07-16T05:12:59.876Z,38.1547,-117.9566,6.5,1.9,ml,26,48.68,0.1225,nn,nn00760458,"29 km SSE of Mina, Nevada",,12
2020-07-16T05:04:47.569Z,58.9984,-152.202,59,1.8,ml,,,0.33,ak,ak02093jeua5,"42 km SSW of Nanwalek, Alaska",,
2020-07-16T04:59:45.360Z,65.2366,-166.7935,4.4,1.3,ml,,,0.39,ak,ak02093j56xo,"3 km SE of Port Clarence, Alaska",,
2020-07-16T04:57:29.500Z,35.893,-117.6836667,5.05,0.92,ml,21,80,0.1,ci,ci38592538,"21km ESE of Little Lake, CA",0.13,14
2020-07-16T04:57:07.470Z,35.6693333,-117.5566667,6.4,0.85,ml,22,124,0.11,ci,ci37450669,"12km ENE of Ridgecrest, CA",0.17,9
2020-07-16T04:51:08.130Z,38.8149986,-122.8318329,1.52,0.56,md,5,105,0,nc,nc73427006,"8km WNW of The Geysers, CA",1.9,1
2020-07-16T04:50:30.830Z,33.7135,-116.8518333,15.14,2.59,ml,135,15,0.21,ci,ci38592522,"5km SE of Valle Vista, CA",0.11,30
2020-07-16T04:47:03.213Z,61.2436,-149.6794,28.9,0.8,ml,,,0.51,ak,ak02093j2j1x,"2 km WSW of Elmendorf Air Force Base, Alaska",,
2020-07-16T04:45:00.770Z,39.4111667,-110.3035,-1.74,1.43,ml,9,199,0.1,uu,uu60402142,"17 km SSE of Sunnyside, Utah",1.08,3
2020-07-16T04:42:45.370Z,38.1277,-118.0688,6.4,1.7,ml,24,64.19,0.13,nn,nn00760453,"29 km S of Mina, Nevada",,
2020-07-16T04:42:44.908Z,64.6345,-149.8474,11,0.6,ml,,,0.41,ak,ak02093j1jqs,"34 km W of Four Mile Road, Alaska",,
2020-07-16T04:42:31.820Z,36.6575,-98.79883333,6.11,1.52,ml,56,58,0.17,ok,ok2020nwhk,"4 km S of Avard, Oklahoma",,21
2020-07-16T04:32:27.560Z,38.0303,-118.794,0.2,1,ml,9,104.82,0.12,nn,nn00760452,"29 km ENE of Lee Vining, California",,
2020-07-16T04:30:56.830Z,33.7508333,-116.1233333,1.58,1.12,ml,32,73,0.15,ci,ci38592498,"9km NNE of Coachella, CA",0.15,22
2020-07-16T04:19:10.854Z,58.3706,-133.5758,10.1,1.5,ml,,,0.27,ak,ak02093iwjn1,"50 km E of Juneau, Alaska",,
2020-07-16T04:17:53.110Z,33.6013333,-116.8061667,5.74,0.23,ml,19,82,0.09,ci,ci38592482,"13km WNW of Anza, CA",0.17,7
2020-07-16T04:09:15.062Z,66.953,-156.5641,4.5,0.7,ml,,,0.31,ak,ak02093iuetk,"14 km ENE of Kobuk, Alaska",,
2020-07-16T04:00:39.880Z,33.5816667,-116.8041667,7.51,0.3,ml,16,73,0.08,ci,ci38592474,"12km WNW of Anza, CA",0.22,7
2020-07-16T04:00:16.460Z,36.4465,-117.9895,3.74,2.38,ml,37,69,0.15,ci,ci38592466,"17km SSE of Lone Pine, CA",0.15,20
2020-07-16T03:58:31.260Z,38.2017,-117.8915,1.9,1.3,ml,14,125.26,0.08,nn,nn00760442,"28 km SE of Mina, Nevada",,
2020-07-16T03:53:29.675Z,56.4232,-148.4232,12,2.6,ml,,,0.57,ak,ak02093iiftz,"269 km ESE of Chiniak, Alaska",,
2020-07-16T03:52:59.180Z,38.8348351,-122.8095016,2.24,0.59,md,12,74,0.01,nc,nc73426991,"8km W of Cobb, CA",0.32,3
2020-07-16T03:51:46.470Z,35.7443333,-117.574,4.79,0.89,ml,22,73,0.2,ci,ci38592458,"16km W of Searles Valley, CA",0.3,10
2020-07-16T03:45:38.740Z,38.556,-122.3131667,-0.3,1.62,md,26,65,0.22,nc,nc73426986,"12km E of Angwin, CA",0.27,22
2020-07-16T03:43:45.960Z,38.1777,-117.9488,6.5,1.7,ml,15,88.97,0.06,nn,nn00760437,"27 km SSE of Mina, Nevada",,
2020-07-16T03:43:23.505Z,38.1467,-117.8847,8.2,0.2,ml,7,118.64,0.1077,nn,nn00760635,"33 km SE of Mina, Nevada",,6
2020-07-16T03:43:13.771Z,38.0282,-118.7237,9,0.8,ml,12,181.15,0.1204,nn,nn00760438,"31 km NW of Benton, California",,2
2020-07-16T03:42:28.048Z,58.3319,-133.4657,0.6,3.1,ml,,,0.6,ak,ak02093ig2ti,"56 km E of Juneau, Alaska",,
2020-07-16T03:42:10.469Z,51.8361,-177.3711,13.3,1.2,ml,,,0.64,ak,ak02093ig1fa,"50 km W of Adak, Alaska",,
2020-07-16T03:42:09.950Z,38.2417,-117.7105,3.3,1.2,ml,12,127.63,0.17,nn,nn00760435,"38 km ESE of Mina, Nevada",,
2020-07-16T03:37:08.080Z,35.6813333,-117.5205,13.26,1.09,ml,17,137,0.14,ci,ci38592402,"14km SW of Searles Valley, CA",0.34,14
2020-07-16T03:33:19.270Z,38.1732,-117.9293,5.7,0.8,ml,13,136.41,0.17,nn,nn00760432,"28 km SSE of Mina, Nevada",,
2020-07-16T03:32:24.620Z,58.5174,-143.5515,7.4,2,ml,,,0.46,ak,ak02093idzc1,"247 km WSW of Yakutat, Alaska",,
2020-07-16T03:30:58.480Z,33.4731667,-116.4478333,11.08,0.8,ml,41,38,0.18,ci,ci38592394,"23km ESE of Anza, CA",0.19,18
2020-07-16T03:30:29.870Z,35.7895,-117.586,8.66,0.8,ml,10,219,0.16,ci,ci38592386,"17km W of Searles Valley, CA",0.87,7
2020-07-16T03:29:47.810Z,33.4105,-116.3765,5.85,0.47,ml,20,93,0.19,ci,ci38592378,"17km N of Borrego Springs, CA",0.3,11
2020-07-16T03:29:07.900Z,33.8041667,-117.7826667,5.21,0.85,ml,18,87,0.16,ci,ci38592370,"3km ESE of Villa Park, CA",0.32,5
2020-07-16T03:28:51.569Z,64.7135,-148.5493,7.2,1,ml,,,0.27,ak,ak02093id4mn,"29 km WSW of Ester, Alaska",,
2020-07-16T03:28:30.330Z,17.9519,-67.0065,5,2.53,md,21,217,0.12,pr,pr2020198000,"4 km ESE of La Parguera, Puerto Rico",0.38,8
2020-07-16T03:23:44.240Z,38.7750015,-122.7433319,0.23,0.65,md,9,76,0.02,nc,nc73426981,"1km ESE of The Geysers, CA",0.26,2
2020-07-16T03:22:22.810Z,36.1266667,-117.8671667,5.15,0.85,ml,20,55,0.15,ci,ci38592362,"12km NE of Coso Junction, CA",0.24,11
2020-07-16T03:17:02.055Z,63.4969,-151.0045,0,0.9,ml,,,0.55,ak,ak02093ianxr,"36 km E of Denali National Park, Alaska",,
2020-07-16T03:15:23.354Z,59.5966,-153.0835,91.4,1.3,ml,,,0.31,ak,ak02093iaa20,"61 km ESE of Pedro Bay, Alaska",,
2020-07-16T03:14:19.220Z,38.184,-117.7458,14.4,1.1,ml,12,172.48,0.07,nn,nn00760427,"39 km SE of Mina, Nevada",,
2020-07-16T03:13:00.820Z,35.6631667,-117.3745,7.8,0.66,ml,6,208,0.12,ci,ci38592354,"11km S of Trona, CA",0.58,1
2020-07-16T03:11:32.440Z,38.2083,-117.7315,10.3,1.4,ml,15,128.25,0.08,nn,nn00760425,"38 km ESE of Mina, Nevada",,
2020-07-16T02:58:19.560Z,38.165,-117.898,9.3,0.9,ml,11,110.24,0.07,nn,nn00760423,Nevada,,
2020-07-16T02:54:39.788Z,61.0392,-159.2079,2.6,0.9,ml,,,0.49,ak,ak02093hx8pp,"59 km S of Chuathbaluk, Alaska",,
2020-07-16T02:53:05.960Z,33.1536667,-115.9808333,2.93,1.23,ml,33,52,0.28,ci,ci38592338,"14km E of Ocotillo Wells, CA",0.41,27
2020-07-16T02:52:38.020Z,33.1546667,-115.9826667,6.8,0.86,ml,30,56,0.18,ci,ci38592330,"14km E of Ocotillo Wells, CA",0.2,9
2020-07-16T02:51:31.070Z,38.8341675,-122.8193359,1.21,0.63,md,18,83,0.03,nc,nc73426971,"8km NW of The Geysers, CA",0.23,2
2020-07-16T02:40:32.530Z,44.3158333,-115.1666667,2.96,1.65,ml,8,109,0.1,mb,mb80450559,"21 km WNW of Stanley, Idaho",0.42,7
2020-07-16T02:38:25.760Z,63.5189,-150.7429,7.7,0.9,ml,,,0.51,ak,ak02093hts38,"48 km E of Denali National Park, Alaska",,
2020-07-16T02:31:54.820Z,39.4816667,-123.3226667,6.66,1.43,md,20,92,0.11,nc,nc73426966,"7km NE of Brooktrails, CA",0.23,19
2020-07-16T02:30:23.064Z,64.7552,-152.4193,1.4,0.9,ml,,,0.35,ak,ak02093hs27k,"49 km SSW of Tanana, Alaska",,
2020-07-16T02:30:08.774Z,60.399,-139.0037,0.2,1.2,ml,,,0.69,ak,ak02093hs17c,"90 km WSW of Haines Junction, Canada",,
2020-07-16T02:25:30.741Z,38.0205,73.5576,53.14,4.8,mb,,84,0.82,us,us7000apfu,"39 km WSW of Murghob, Tajikistan",7,15
2020-07-16T02:23:34.867Z,57.1269,-155.5466,66.9,2.1,ml,,,0.38,ak,ak02093hql32,"82 km SW of Karluk, Alaska",,
2020-07-16T02:16:19.540Z,38.8161659,-122.8218307,2.72,0.56,md,7,169,0.01,nc,nc73426961,"7km NW of The Geysers, CA",0.9,1
2020-07-16T02:15:05.181Z,59.8329,-152.1878,71.1,1.3,ml,,,0.22,ak,ak02093hot9a,"20 km WNW of Anchor Point, Alaska",,
2020-07-16T02:13:45.980Z,31.9343,-102.3067,2.5,2.5,mb_lg,,44,0.36,us,us7000apfq,"11 km NNE of Odessa, Texas",1.3,49
2020-07-16T02:13:30.170Z,38.813,-122.831,1.61,-0.03,md,13,64,0.02,nc,nc73426956,"8km WNW of The Geysers, CA",0.29,2
2020-07-16T02:10:29.090Z,22.2552,70.9927,10,4.1,mb,,112,0.53,us,us7000apfs,"20 km E of RÃƒâ€žÃ‚Âjkot, India",13.7,12
2020-07-16T02:07:53.680Z,35.9168333,-117.7056667,4.2,0.25,ml,11,82,0.1,ci,ci38592306,"18km E of Little Lake, CA",0.21,3
2020-07-16T02:02:58.714Z,58.5635,-143.5778,8,2.1,ml,,,0.4,ak,ak02093hm4ze,"246 km WSW of Yakutat, Alaska",,
2020-07-16T02:02:43.680Z,37.633,-119.041,-0.77,0.61,md,10,112,0.03,nc,nc73426951,"6km W of Mammoth Lakes, CA",0.22,8
2020-07-16T02:00:50.700Z,39.4845,-123.3185,6.25,1.82,md,23,48,0.1,nc,nc73426946,"7km NE of Brooktrails, CA",0.24,19
2020-07-16T02:00:48.890Z,39.4161667,-110.306,-1.76,1.63,ml,14,128,0.09,uu,uu60402137,"16 km SSE of Sunnyside, Utah",0.29,4
2020-07-16T01:53:29.500Z,34.0558333,-117.1768333,10.91,0.83,ml,16,101,0.12,ci,ci38592282,"0km E of Redlands, CA",0.22,4
2020-07-16T01:52:55.600Z,35.9083333,-117.7436667,8.01,0.65,ml,22,42,0.15,ci,ci37450637,"15km ESE of Little Lake, CA",0.21,14
2020-07-16T01:52:45.290Z,35.874,-117.6971667,9.15,0.66,ml,20,74,0.1,ci,ci38592274,"20km ESE of Little Lake, CA",0.16,9
2020-07-16T01:49:21.740Z,38.8358333,-122.8078333,2.58,0.32,md,18,53,0.01,nc,nc73426941,"8km WNW of Cobb, CA",0.25,2
2020-07-16T01:46:49.930Z,38.8110008,-122.8248367,2.47,0.88,md,13,84,0.01,nc,nc73426936,"7km WNW of The Geysers, CA",0.38,1
2020-07-16T01:46:00.930Z,36.20183333,-96.97566667,6.63,1.34,ml,61,35,0.21,ok,ok2020nwbp,"5 km WSW of Glencoe, Oklahoma",,28
2020-07-16T01:45:28.880Z,39.4028333,-110.2798333,-3.39,1.26,ml,8,208,0.26,uu,uu60402132,"18 km SSE of Sunnyside, Utah",2.27,2
2020-07-16T01:44:51.800Z,33.4726667,-116.9266667,14.89,0.42,ml,22,49,0.2,ci,ci38592266,"7km WNW of Aguanga, CA",0.3,8
2020-07-16T01:44:01.010Z,33.1643333,-115.9911667,7.06,0.91,ml,27,65,0.18,ci,ci38592258,"13km E of Ocotillo Wells, CA",0.26,5
2020-07-16T01:42:02.715Z,-40.3103,176.6932,28.59,4.4,mb,,119,0.45,us,us7000apfk,"75 km S of Hastings, New Zealand",3.2,10
